Unnamed: 0,Season,DayNum,WTeamID,LTeamID,WScore,LScore,team1Id,team2Id,y,winnerTeamId,team1Name,team2Name,team1_Seed,team2_Seed,ARate_diff,Active Coaching Length Index_diff,AdjDE_diff,AdjEM_diff,AdjOE_diff,AdjTempo_diff,Adjusted Defensive Efficiency_diff,Adjusted Defensive Efficiency Rank_diff,Adjusted Offensive Efficiency_diff,Adjusted Offensive Efficiency Rank_diff,Adjusted Temo_diff,Adjusted Tempo Rank_diff,BlockPct_diff,DE_diff,Def2PtFG_diff,Def3PtFG_diff,DefFT_diff,FG2Pct_diff,FG3Pct_diff,FG3Rate_diff,FTPct_diff,FTRate_diff,OE_diff,ORPct_diff,Off2PtFG_diff,Off3PtFG_diff,OffFT_diff,OppARate_diff,OppBlockPct_diff,OppFG2Pct_diff,OppFG3Pct_diff,OppFG3Rate_diff,OppFTPct_diff,OppStlRate_diff,Pre-Tournament.AdjDE_diff,Pre-Tournament.AdjEM_diff,Pre-Tournament.AdjOE_diff,Pre-Tournament.AdjTempo_diff,Pre-Tournament.DE_diff,Pre-Tournament.OE_diff,Pre-Tournament.RankAdjDE_diff,Pre-Tournament.RankAdjEM_diff,Pre-Tournament.RankAdjOE_diff,Pre-Tournament.RankAdjTempo_diff,Pre-Tournament.RankDE_diff,Pre-Tournament.RankOE_diff,Pre-Tournament.RankTempo_diff,Pre-Tournament.Tempo_diff,RankARate_diff,RankAdjDE_diff,RankAdjEM_diff,RankAdjOE_diff,RankAdjTempo_diff,RankBlockPct_diff,RankDE_diff,RankDef2PtFG_diff,RankDef3PtFG_diff,RankDefFT_diff,RankFG2Pct_diff,RankFG3Pct_diff,RankFG3Rate_diff,RankFTPct_diff,RankFTRate_diff,RankOE_diff,RankORPct_diff,RankOff2PtFG_diff,RankOff3PtFG_diff,RankOffFT_diff,RankOppARate_diff,RankOppBlockPct_diff,RankOppFG2Pct_diff,RankOppFG3Pct_diff,RankOppFG3Rate_diff,RankOppFTPct_diff,RankOppStlRate_diff,RankStlRate_diff,RankTOPct_diff,RankTempo_diff,RankeFGPct_diff,Raw Defensive Efficiency_diff,Raw Defensive Efficiency Rank_diff,Raw Offensive Efficiency_diff,Raw Offensive Efficiency Rank_diff,Raw Tempo_diff,Raw Tempo Rank_diff,Seed_diff,StlRate_diff,TOPct_diff,Tempo_diff,eFGPct_diff,teamFgPct,teamThreePtPct,teamFtPct,teamEFgPct,teamAstTo,oppFgPct,oppThreePtPct,oppFtPct,oppEFgPct,oppAstTo,fgPctDiff,threePtPctDiff,ftPctDiff,eFgPctDiff,astToDiff
1005,2018,138,1403,1196,69,66,1196,1403,1,1403,Florida,Texas Tech,6,3,-5.043491796499296,1.0,4.776799999999994,-3.623899999999999,1.1530000000000058,0.4125000000000085,4.700000000000003,20,1.2000000000000028,-9,0.3999999999999915,-21,-0.1081992062068,5.649599999999992,4.7789585402208985,-1.9671848629316,-2.8117736772893025,-3.6307846977138,1.1217948717949042,6.798190488512702,1.4158326999217934,-6.674468144095499,0.7569999999999908,-4.103264329182899,-6.2112734237109,8.454413769561903,-2.2431403458509003,0.5815756823820948,-1.38375449877298,1.5358553222042983,2.8931068931068964,-4.944763597204201,2.790748135815292,-0.0234426184111906,4.338899999999995,-3.2287,1.1099999999999994,0.2276999999999986,6.412700000000001,0.5160000000000053,22.0,11.0,-9.0,-9.0,71.0,-10.0,13.0,-0.1537000000000006,130,20,11,-9,-21,5,60,-161,73,100,137,-35,-179,-61,162,-13,123,169,-204,134,6,-112,32,157,-168,168,-180,15,-138,-8,53,5.700000000000003,60,0.7000000000000028,-13,0.1000000000000085,-8,3,-0.0021485427993339,-3.6742542427125,0.0949999999999988,-1.301637617137601,40.6,29.6,69.7,46.9,1.5,42.8,29.4,73.0,47.0,1.3,-2.2,0.2,-3.3,-0.1,0.2
1006,2018,138,1437,1104,81,58,1104,1437,1,1437,Alabama,Villanova,9,1,-3.358854260493601,3.0,1.2373999999999938,-20.341300000000004,-19.104,-0.0190999999999945,1.2000000000000028,9,-19.09999999999999,105,0.0,1,4.157460681828301,1.6131000000000029,-5.497267448759104,1.8381942453006983,3.659073203458398,-5.432622965295998,-7.494404685569094,-11.864079684581805,-10.826167696096192,12.497821124714704,-19.75099999999999,-0.2300391723848029,8.642582348487203,-13.813873056977602,5.1712907084904,-3.0622612461123,2.34426358186408,-2.0488984975239006,1.130448498869601,2.1206771056019,-6.196429911812899,0.0255449578775404,-1.3415000000000106,-17.5839,-18.925,0.5191999999999979,-0.1704000000000007,-20.053,-9.0,49.0,114.0,-31.0,-4.0,208.0,-3.0,0.042599999999993,88,9,56,105,1,-80,38,186,-73,-189,46,281,209,296,-274,196,14,-216,282,-267,-84,178,-86,33,81,-301,251,17,275,-10,128,1.6000000000000083,38,-19.700000000000003,196,0.0999999999999943,-10,8,-0.0013844947093703,5.273028983602199,0.1278999999999968,-7.634778999792502,51.0,35.3,64.0,57.1,1.0,47.4,41.5,81.5,58.3,1.2,3.6,-6.2,-17.5,-1.2,-0.2
1007,2018,139,1155,1120,84,53,1120,1155,0,1155,Auburn,Clemson,4,5,1.6992144816290988,-4.0,4.181899999999999,-2.9588,1.222999999999999,6.445300000000003,4.1000000000000085,30,1.2000000000000028,-18,6.5,-256,1.9165391806900995,2.785899999999998,-2.9565059228378985,-1.9324487056727973,4.888954628510799,-2.817462841634402,-0.9584019907859016,3.318720881902806,1.9377990430621992,6.286105716524197,3.004000000000005,4.8567125988036,-5.465653364244901,1.489805975910805,3.975847388334099,3.839419348500705,-1.3364289803448006,3.851670066292698,-0.0816848385836976,2.190275547800894,2.046592165764494,-0.0007033111062065,4.056200000000004,0.3654999999999972,4.421999999999997,6.674099999999996,2.585800000000006,5.330999999999989,36.0,-3.0,-32.0,-276.0,38.0,-68.0,-257.0,6.352499999999992,-43,30,9,-18,-256,-14,42,82,66,-231,106,33,-49,-30,-133,-47,-160,90,-24,-149,117,-96,71,-5,76,134,-15,-145,-67,-237,86,2.800000000000012,42,3.0,-47,5.900000000000006,-237,-1,0.0177497894854204,-0.973547049689703,5.9339999999999975,-2.1085472944759047,30.4,21.4,57.4,35.2,1.1,48.6,36.7,72.5,54.6,1.5,-18.2,-15.3,-15.1,-19.4,-0.4
1008,2018,139,1199,1462,75,70,1199,1462,0,1199,Florida State,Xavier,9,1,-4.654335508600603,20.0,-2.0692999999999984,-3.7438,-5.813000000000002,0.7197999999999922,-2.0999999999999943,-24,-5.799999999999997,35,0.7000000000000028,-17,5.566966345957221,-2.456800000000001,-1.961843829307206,-1.002080493708199,2.9639243230152985,-2.229830048016197,-2.2730752101541967,0.9378560183196996,-8.851973594849397,-4.033662516101401,-5.995999999999995,2.0243653029427016,1.4745384992104036,1.3513565701092,-2.897170906810601,-3.4151491410773005,-1.8904112061807303,-4.479475181530901,2.1658713526605027,-3.4793673051670027,-4.5708102412593945,-0.013315350275102,0.9492000000000048,-5.866999999999999,-4.917999999999992,1.1743999999999917,-0.828000000000003,-4.763000000000005,17.0,21.0,23.0,-30.0,-26.0,39.0,-11.0,0.417900000000003,105,-24,12,35,-17,-194,-59,69,32,-155,28,104,-36,256,52,53,-65,-42,-36,125,-101,-144,-151,126,-99,-167,-162,-122,42,9,59,-2.5,-59,-6.0,53,-0.2000000000000028,9,8,0.0140549380089881,0.5822246770967006,-0.2468999999999965,-2.663746958637496,41.3,33.3,73.7,47.2,0.9,51.3,43.2,64.5,58.4,1.0,-10.0,-9.9,9.2,-11.2,-0.1
1009,2018,139,1243,1420,50,43,1243,1420,1,1243,Kansas State,UMBC,9,16,-3.48464024938,-1.0,-7.304999999999993,14.270769,6.966000000000008,-2.761800000000008,-7.299999999999997,-103,7.0,-128,-2.800000000000012,132,1.90786348417459,-1.027000000000001,-1.9788724105462023,-2.6467287126715,4.625601123217599,5.2843337765351,-4.130892339462299,-7.5021348433377,8.747098827368802,3.537518317163197,2.5330000000000013,-0.0218283636477991,8.707353007405203,-12.0164636853177,3.3091106779127006,2.4549527528713,-1.3596427293568896,-2.178018966546595,-1.9354295717748045,-0.6199324715442032,5.088191143357491,-0.0104652443025553,-7.873400000000004,16.6629,8.789000000000001,-2.641999999999996,-1.149000000000001,3.48599999999999,-129.0,-140.0,-148.0,125.0,-29.0,-66.0,107.0,-2.4579000000000093,66,-103,-124,-128,132,-97,-25,66,88,-220,-194,176,132,-241,-109,-54,2,-209,233,-153,59,-77,-90,-111,-14,265,-122,-26,-10,101,-12,-1.0999999999999943,-25,2.5,-54,-2.299999999999997,101,-7,0.01248417427127,-0.0906959089154,-2.2702000000000027,0.3667577947690006,38.8,31.6,66.2,44.6,0.8,42.1,39.1,59.4,51.6,0.8,-3.3,-7.5,6.8,-7.0,0.0
1010,2018,139,1305,1153,75,73,1153,1305,0,1305,Cincinnati,Nevada,2,7,3.374682910277798,-2.0,-14.9846,8.2102,-6.774000000000001,-4.971199999999996,-15.0,-106,-6.799999999999997,42,-4.900000000000006,225,4.941355728004,-14.983100000000007,-2.6618848845990044,2.940452986675499,-0.2785681020765977,-1.8780374172266008,-3.849318989576105,-5.059874888293201,-5.0811895639482,-0.2823949955317033,-3.698999999999998,11.910732948948102,5.529624914967698,-5.357521385890198,-0.1721035290774999,-0.4315171453736965,-0.06546800237584,-9.250380922008496,-0.7583328706531027,-0.7701543553743022,-2.4700320830528995,0.0127429999769655,-15.561999999999998,8.8152,-6.745999999999995,-4.808800000000005,-15.3386,-4.263999999999996,-103.0,-20.0,44.0,223.0,-113.0,24.0,214.0,-4.400300000000001,-44,-106,-21,42,225,-77,-125,96,-105,14,81,123,136,193,4,20,-242,-155,133,17,-16,-5,-205,-7,-26,-125,50,-140,78,205,129,-15.0,-125,-3.700000000000003,20,-4.300000000000011,205,-5,0.0204891993544892,3.501611827506002,-4.285799999999995,-3.590578322481804,39.8,29.8,80.6,45.3,1.8,47.3,32.4,68.0,53.8,2.1,-7.5,-2.6,12.6,-8.5,-0.3
1011,2018,139,1345,1139,76,73,1139,1345,1,1345,Butler,Purdue,10,2,-9.948465349353697,-17.0,0.7678000000000083,-7.219100000000001,-6.450999999999993,0.4226999999999918,0.7999999999999972,14,-6.5,20,0.3999999999999915,-16,-4.27921752101212,5.334800000000001,-6.489244891282901,1.3872972789138025,5.101947612369102,0.1992398126050005,-6.371635610765999,-2.7022362075089035,3.282882419357094,-9.543431285661605,-6.457000000000008,-0.4090679980197009,7.3286129688084,-4.446827262259202,-2.8817857065493,1.442725337832293,1.410766374966849,3.974404339975401,4.033878452043098,3.2501051727278,5.384041392995599,-0.0032476596595499,1.3097999999999956,-8.799599999999998,-7.490000000000009,0.616500000000002,5.369100000000003,-7.620999999999995,20.0,20.0,30.0,-30.0,103.0,46.0,-87.0,1.6753999999999962,232,14,15,20,-16,185,106,221,-49,-230,-3,128,59,-57,229,33,12,-214,80,126,38,105,137,216,112,278,-29,-91,-2,-72,49,5.300000000000011,106,-6.5,33,1.5,-72,8,0.0097592982655688,-0.0743901611278001,1.542199999999994,-3.686915458720705,49.1,37.0,88.5,56.6,1.2,44.4,42.2,74.5,52.4,0.8,4.7,-5.2,14.0,4.2,0.4
1012,2018,139,1393,1277,55,53,1277,1393,0,1393,Michigan State,Syracuse,3,11,20.132514748117707,28.0,1.5619999999999976,10.595999999999998,12.158,4.129500000000007,1.5999999999999943,5,12.200000000000005,-122,4.100000000000001,-111,1.0263048881524988,-2.6631,2.5811074043391,-3.447988267693596,0.8668808633544991,8.586258322862498,8.244274809160299,3.490565090079897,1.114722435671098,-4.579384332575003,14.692999999999998,2.271682016257905,-0.6617103400691988,5.689807459106802,-5.0280971190376,-19.648404610515897,-1.7330342778632408,-6.6880695940348005,1.9315978139506955,-8.993157380254196,-0.2554324536441896,-0.008193896423626,-0.4758000000000066,12.7532,12.278000000000006,3.74560000000001,-3.4416999999999973,14.97099999999999,-2.0,-48.0,-119.0,-120.0,-23.0,-192.0,-115.0,3.769199999999998,-288,5,-35,-122,-111,-2,-18,-39,81,-40,-278,-311,-99,-35,69,-204,-12,26,-144,167,-124,-107,-14,86,-235,-9,-94,315,4,-106,-312,-2.700000000000003,-18,14.700000000000005,-204,4.0,-106,-8,-0.0474430577460181,0.0360101882659016,3.992999999999995,9.996534422227896,38.7,24.1,68.4,44.0,1.3,40.7,27.3,69.8,44.5,0.7,-2.0,-3.2,-1.4,-0.5,0.6
1013,2018,139,1401,1314,86,65,1314,1401,0,1401,North Carolina,Texas A&M,2,7,5.872524293450098,-2.0,2.357,6.632100000000001,8.989000000000004,1.7228000000000063,2.299999999999997,24,9.0,-60,1.7000000000000028,-55,-4.1614668097739,2.4436000000000035,-5.217046496602798,6.9155269326411,-1.6984804360383006,-1.477832512315295,3.0204684127249024,2.1544913778971946,8.171718336331807,-4.0183722219187,7.3770000000000095,3.446912384756601,-3.6932339826490974,4.092321781964902,-0.3990877993158008,-1.7406669250216993,1.7241379310345195,-0.3268430134677942,5.375317078221201,3.3715496388023,-0.1458369792578935,-0.0059780719262856,2.6291999999999973,8.1262,10.75500000000001,1.924500000000009,3.423099999999991,8.37400000000001,22.0,-23.0,-67.0,-70.0,85.0,-111.0,-28.0,0.7496000000000009,-84,24,-21,-60,-55,61,60,163,-123,50,66,-165,-49,-254,98,-103,-27,58,-109,15,-40,109,-10,276,102,-4,-69,-28,-172,-40,-25,2.4000000000000057,60,7.399999999999991,-103,0.9000000000000057,-40,-5,0.0033217862098783,-2.456463095079698,0.9211999999999988,0.565042427459602,41.3,28.3,80.0,46.7,1.5,49.7,34.5,59.6,55.0,1.0,-8.4,-6.2,20.4,-8.3,0.5
1014,2018,139,1452,1267,94,71,1267,1452,1,1452,Marshall,West Virginia,13,5,4.298725024371201,0.0,5.9277000000000015,-15.91202,-9.985,5.540199999999999,6.0,85,-10.0,83,5.5,-114,-3.3381482016467,4.556200000000004,13.865768576389506,-6.457320332451797,-7.408448243937702,6.5820925202203,0.6012729683143974,7.067872802187203,-0.2492668621700033,1.7470226388217007,-4.811999999999998,-14.3825715158302,-3.3138298538142976,3.7881579990459,-0.4743281452316026,-4.652358725489101,-2.1433412353460604,3.201646684963201,-2.938857033357401,-7.851587733575901,-2.692716740723398,0.0089641473904737,6.567400000000006,-16.39078,-9.822999999999992,5.78949999999999,4.445600000000013,-4.00500000000001,105.0,101.0,82.0,-111.0,107.0,49.0,-109.0,5.558599999999998,-84,85,93,83,-114,34,125,-330,216,285,-188,-36,-114,4,-50,60,321,73,-66,26,-117,-166,98,-141,-213,-137,106,150,54,-101,-160,4.599999999999994,125,-4.799999999999997,60,5.299999999999997,-101,8,-0.0266176089185515,1.1094038253799,5.266199999999998,4.298807028322798,43.1,42.9,72.1,52.2,1.1,46.5,35.9,76.9,52.3,1.4,-3.4,7.0,-4.8,-0.1,-0.3
1015,2018,143,1199,1211,75,60,1199,1211,0,1199,Florida State,Gonzaga,9,4,2.4823608316565995,-3.0,1.4698999999999955,-5.2654,-3.7950000000000017,1.8279,1.4000000000000057,15,-3.799999999999997,29,1.7999999999999972,-62,4.45198203242702,4.205099999999987,-2.1441397878489,0.941417830743802,1.2027219571049983,-4.529349148418497,-1.8573844864924995,-2.6544007076514973,-1.6746512240063964,4.922777532065403,-9.0,-0.787163695299796,-0.1791926668207963,-2.6469023604038995,2.7548191897336984,2.5237196458204,0.3658324643726098,1.2541370223765966,0.5297245945625022,1.9953366018526992,-0.1561435970806997,0.0070429899666733,4.909300000000002,-8.911299999999999,-4.001999999999995,2.6199999999999903,6.269499999999994,-9.263000000000003,59.0,27.0,18.0,-94.0,88.0,50.0,-134.0,3.16640000000001,-68,15,17,29,-62,-127,50,76,-34,-69,41,83,62,65,-140,61,16,5,86,-145,44,14,7,39,79,-14,58,-47,103,-104,68,4.200000000000003,50,-9.0,61,2.5,-104,5,0.004669754205877,1.754408681376901,2.4399000000000086,-3.8101724900487,41.3,33.3,73.7,47.2,0.9,43.2,29.2,58.8,48.6,0.8,-1.9,4.1,14.9,-1.4,0.1
1016,2018,143,1243,1246,61,58,1243,1246,0,1243,Kansas State,Kentucky,9,5,5.4310328233842,2.0,-0.0220999999999946,-5.670399999999999,-5.691999999999993,-3.1525000000000034,-0.1000000000000085,-1,-5.700000000000003,54,-3.200000000000003,156,-4.42374185015062,-0.0999999999999943,-0.6640972299212038,-1.5300632483903025,2.194160478311499,2.2219996402145057,-1.6203259827421022,10.9926975583775,3.606866628938008,-10.177164802511705,-3.10799999999999,-9.7343144491286,-4.6101322765490025,8.374792481122498,-3.7646602045733992,2.358368000419901,-1.4255380961564308,0.8459440755488004,2.985618662601897,-2.6767454345561035,3.972906403940897,0.002369331199359,1.404599999999988,-5.6526,-4.248000000000005,-3.0381,1.070999999999998,-1.3320000000000078,18.0,26.0,35.0,148.0,33.0,26.0,144.0,-3.157700000000005,-141,-1,25,54,156,146,-3,18,50,-84,-78,92,-168,-147,157,56,254,93,-101,155,53,-84,41,55,-48,231,38,-221,-96,155,-32,-0.0999999999999943,-3,-3.0999999999999943,56,-3.200000000000003,155,4,0.0387630361009952,-1.444905814402901,-3.2293999999999983,0.7724796531456946,38.8,31.6,66.2,44.6,0.8,49.7,30.3,70.7,52.9,0.9,-10.9,1.3,-4.5,-8.3,-0.1
1017,2018,143,1260,1305,69,68,1260,1305,0,1260,Loyola Chicago,Nevada,11,7,2.283514869514903,-2.0,-6.756999999999991,-2.003800000000002,-8.760000000000005,-3.966899999999995,-6.799999999999997,-91,-8.799999999999997,56,-3.9000000000000057,202,-4.378065990188829,-7.537400000000005,1.0526528390368952,0.9341632732358,-1.9868161122726988,4.483224454820899,0.6015450348558957,-5.033800187799905,-1.638132924170307,-4.041380196377403,-7.962000000000003,-4.480587266756597,7.224627854415097,-4.362684124386298,-2.8619437300287984,0.4249137987197002,1.532042645888831,-3.588804515825601,0.2862682551180988,-1.7032746806955998,-0.4948444182863909,0.0396052346992276,-5.528899999999993,-3.0412,-8.569999999999993,-4.166499999999999,-7.805700000000002,-7.569000000000003,-81.0,17.0,58.0,213.0,-108.0,73.0,228.0,-4.924199999999999,-40,-91,6,56,202,220,-115,-34,-41,88,-71,-8,135,60,117,85,88,-207,100,163,8,120,-149,8,-70,-31,317,-75,226,213,-23,-7.5,-115,-8.0,85,-4.800000000000011,213,4,0.0096279009114768,5.580581567619701,-4.721000000000004,2.8827932671689,50.6,37.8,73.8,56.8,1.1,47.3,32.4,68.0,53.8,2.1,3.3,5.4,5.8,3.0,-1.0
1018,2018,143,1276,1401,99,72,1276,1401,1,1276,Michigan,Texas A&M,3,7,-1.7580219097194956,-5.0,-3.878,7.248000000000001,3.3700000000000045,-4.643299999999996,-3.9000000000000057,-11,3.4000000000000057,-31,-4.599999999999994,223,-7.34193404612993,-3.949699999999993,5.257423263540105,-6.879290040861704,1.6218667773215998,2.2507940734541023,2.2942235456262026,10.180189507512395,-0.1752977638999908,-1.343490648864499,3.888000000000005,-8.538534600690301,-8.096888617518402,9.358734958715203,-1.2618463411968008,-13.7843845242949,0.4610380965060798,1.1737889805587045,0.5770218085225025,-7.329581870029003,3.356735129094304,-0.0278802256998888,-1.5853999999999928,6.282299999999999,4.696000000000012,-4.666399999999996,-2.608699999999999,5.241,-7.0,-20.0,-42.0,213.0,-31.0,-83.0,227.0,-5.206299999999999,50,-11,-22,-31,223,230,-43,-133,201,-92,-36,-121,-230,4,41,-71,248,193,-220,43,-281,39,27,29,-179,184,-229,-154,-229,229,-93,-3.899999999999992,-43,3.899999999999992,-71,-5.200000000000003,229,-4,0.0183612080566861,-5.141232116921298,-5.136899999999997,2.4446717577484023,44.9,28.7,67.3,51.1,1.1,49.7,34.5,59.6,55.0,1.0,-4.8,-5.8,7.7,-3.9,0.1
1019,2018,144,1181,1393,69,65,1181,1393,1,1181,Duke,Syracuse,2,11,10.124038461538504,1.0,1.3714000000000084,14.04,15.411999999999992,6.760800000000003,1.3999999999999917,4,15.400000000000006,-132,6.800000000000004,-252,-5.0384187239983,-0.2567999999999983,9.249921044320397,-4.245052110748496,-5.004868933572,9.4383265552812,5.428390332625998,3.4878498694288,-2.5566432777670087,-5.879449497870603,16.239000000000004,4.031869434158899,1.6826598873809004,4.3978823307458015,-6.080542218126798,-17.669918871003695,-1.9992009752199904,0.3414997688743995,0.2739051992782961,-7.6326967067100995,-0.2392712886297943,-0.0148971401677984,-0.6452000000000027,15.541899999999998,14.897000000000006,6.602800000000002,-1.0214,15.688999999999991,-4.0,-51.0,-125.0,-264.0,-11.0,-194.0,-251.0,6.532799999999995,-234,4,-38,-132,-252,38,-4,-258,110,222,-287,-255,-98,98,106,-208,-15,-43,-99,225,-82,-118,5,7,-188,-8,-178,9,-113,-239,-305,-0.2999999999999971,-4,16.200000000000003,-208,6.5,-239,-9,-0.002639507297925,-1.6654128351242008,6.503399999999999,9.004909564120098,48.0,33.0,73.1,55.1,1.6,40.7,27.3,69.8,44.5,0.7,7.3,5.7,3.3,10.6,0.9
1020,2018,144,1242,1155,80,76,1155,1242,1,1242,Clemson,Kansas,5,1,-4.206485985859402,-7.0,-4.799399999999992,-1.8382000000000005,-6.638000000000005,-2.6300000000000097,-4.800000000000011,-40,-6.700000000000003,39,-2.700000000000003,130,2.416598304621301,-5.256,-2.7136075178600976,1.1365771486709022,1.6483824919149015,-4.042266841262901,-3.5025157922786008,-1.2882913831281044,4.673295454545496,6.435667131136,-6.998000000000005,-2.157068948844397,-1.4802448688161007,-3.519989231390504,5.000234100206601,0.0506102587345935,0.7191182889568211,-4.773379819524202,1.9538843876576024,-1.7160424716037994,-1.1518085495067965,0.0049886261117971,-4.188599999999994,-2.9695,-7.159000000000006,-2.807399999999987,-4.093400000000003,-7.875,-38.0,10.0,42.0,136.0,-78.0,83.0,150.0,-3.0300999999999902,110,-40,5,39,130,-59,-102,100,-36,-47,88,82,23,-154,-160,72,76,45,60,-185,2,46,-113,112,-56,-79,58,89,54,138,80,-5.200000000000003,-102,-7.0,72,-2.700000000000003,138,4,-0.0092710003055156,0.7962608977490007,-2.7202999999999946,-4.584812408837699,48.6,36.7,72.5,54.6,1.5,45.8,39.3,75.0,53.2,1.2,2.8,-2.6,-2.5,1.4,0.3
1021,2018,144,1403,1345,78,65,1345,1403,0,1403,Purdue,Texas Tech,2,3,3.0141231477427013,18.0,5.677699999999987,3.682500000000001,9.36,0.435600000000008,5.6000000000000085,27,9.400000000000006,-48,0.5,-24,-0.2798572257611997,2.5327999999999946,7.494799735100095,-0.1890474981838998,-7.305752236916202,3.021016311524896,6.126373626373599,6.564858194367105,3.944819374704196,-3.642949579005993,9.323999999999998,-4.9484418820401,-5.883246198234097,8.207375604886003,-2.3241294066517995,2.0681438275776003,-2.4214470700090907,0.5004492503903961,0.9073707749205012,-3.981570305033799,-1.414653676764999,-0.0119897029163526,4.494500000000002,4.7239,9.218000000000004,0.6582000000000079,2.459600000000009,9.304000000000002,25.0,-7.0,-44.0,-29.0,8.0,-66.0,15.0,-0.2133000000000038,-55,27,-6,-48,-24,7,11,-243,7,300,-90,-111,-175,-150,67,-77,154,166,-199,140,40,-183,8,42,-138,-68,-132,151,-114,12,-121,2.5999999999999943,11,9.299999999999995,-77,-0.2999999999999971,12,-1,-0.0193933152757014,-2.0775752239123,-0.2942000000000035,5.673817922368201,44.4,42.2,74.5,52.4,0.8,42.8,29.4,73.0,47.0,1.3,1.6,12.8,1.5,5.4,-0.5
1022,2018,144,1437,1452,90,78,1437,1452,1,1437,Villanova,West Virginia,1,5,-0.4620545604151971,2.0,-2.9301999999999992,11.312800000000005,8.382000000000005,-0.4629000000000047,-2.9000000000000057,-30,8.399999999999991,-9,-0.5,30,-5.4478159860306,0.275100000000009,11.379899765150206,-4.483216369616798,-6.896683395533401,10.166531063156398,4.723310753807297,9.084964160923604,1.24224997753619,-1.9132818650131007,9.22999999999999,-7.380462136810799,-4.516572534871301,7.6052684188314,-3.088695883960103,-3.578368554719397,-1.9258719767792805,3.563569695312502,-6.293091253513399,-2.8989365202486965,3.479875915590896,-0.0096461462644562,-1.401699999999991,9.6343,8.233000000000004,-0.7643000000000058,1.4109000000000125,9.824999999999989,-17.0,-11.0,-13.0,51.0,24.0,-26.0,9.0,-0.0969999999999942,15,-30,-11,-9,30,89,9,-299,164,262,-206,-134,-131,-17,51,-19,135,92,-114,151,-89,-147,119,-303,-108,162,-63,118,-23,30,-190,0.2999999999999971,9,9.200000000000005,-19,-0.5,30,-4,-0.0233555462773902,-1.0454528776409011,-0.495199999999997,9.086966729736098,47.4,41.5,81.5,58.3,1.2,46.5,35.9,76.9,52.3,1.4,0.9,5.6,4.6,6.0,-0.2
1023,2018,145,1260,1243,78,62,1243,1260,0,1260,Kansas State,Loyola Chicago,9,11,-4.861159076072305,-1.0,0.3149999999999977,-1.613999999999999,-1.2989999999999924,0.126899999999992,0.2999999999999971,4,-1.3000000000000114,15,0.0999999999999943,-5,2.7599725978606093,5.579400000000007,-5.880308237621101,0.1422570614474985,5.738051176173499,-3.1810803743981992,-5.666877338710499,1.4488923614303033,0.7688620458250028,1.5534516040077977,-1.467999999999989,3.802950602516198,-0.7846460257106003,-1.4266159695817002,2.2112619952924,4.806836165919101,-2.288173571825401,1.801222696978904,1.0696787786565984,3.010326122974796,2.808096159159988,-0.017829926954503,1.2324999999999875,-0.3858999999999994,0.8469999999999942,0.2215999999999951,7.694699999999997,-0.4590000000000032,17.0,3.0,-8.0,-10.0,106.0,9.0,-25.0,0.7349999999999994,90,4,11,15,-5,-136,67,203,-5,-258,38,199,-53,-31,-49,23,-70,30,54,-116,129,-155,73,37,110,167,-172,-87,-142,-19,95,5.5,67,-1.5,23,0.9000000000000057,-19,-2,0.0223709606668403,-1.9647400324443005,0.8524000000000029,-5.094677819652603,38.8,31.6,66.2,44.6,0.8,50.6,37.8,73.8,56.8,1.1,-11.8,-6.2,-7.6,-12.2,-0.3
1024,2018,145,1276,1199,58,54,1199,1276,1,1276,Florida State,Michigan,9,3,-0.7492347449627061,22.0,6.008600000000001,-6.434699999999999,-0.4260000000000019,6.388599999999997,6.0,30,-0.4000000000000057,8,6.299999999999997,-279,6.06955888150833,4.075499999999991,-8.648004097145005,7.805367656211402,0.8426364409335001,-1.103201415701399,-0.2431866701923013,-6.398946444249297,3.1326103812425004,6.303424056189602,-0.421999999999997,6.802385854249703,2.7782915839045046,-6.397049175440902,3.5474817540454,5.088776312000704,-2.22329472329472,-1.4557059942009047,2.3557314664409006,7.448456271070498,-0.7714515807017932,0.016010330109218,7.288899999999998,-7.366999999999999,-0.0780000000000029,7.245899999999992,4.925799999999995,-0.4050000000000011,71.0,25.0,1.0,-302.0,85.0,7.0,-290.0,7.153900000000007,16,30,20,8,-279,-221,48,253,-234,-46,13,12,120,-60,-182,9,-216,-82,151,-169,64,-176,-36,142,187,-45,85,3,134,-273,23,4.0,48,-0.3999999999999915,9,6.5,-273,6,-0.0008310576137795,3.7962193305802,6.433400000000006,-0.706935908691797,41.3,33.3,73.7,47.2,0.9,44.9,28.7,67.3,51.1,1.1,-3.6,4.6,6.4,-3.9,-0.2
